Gene,logFC,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,consistent_direction
IGKV1-12,1.1147833333333332,0.61856,0.77529,1.9505,4.671727133758803,0.0011230767668847532,0.965529473937469,0.11759570141966542,True
LOC145474,-0.9384966666666666,-0.30104,-1.1802000000000001,-1.33425,-4.6392393373994585,0.0011764413730402242,0.965529473937469,0.10021882413917975,True
IGKV2-29,-0.63825,-0.7495799999999999,-0.56508,-0.60009,-4.639194069808657,0.0011765175973472669,0.965529473937469,0.007765794869726993,True
SH2D1A,-0.6347599999999995,-0.6209399999999996,-0.5558299999999994,-0.7275099999999997,-4.632552813079852,0.0011877580594633033,0.965529473937469,0.006157087266496893,True
HIST1H2BL,-0.7335099999999999,-0.83141,-0.3897999999999999,-0.97932,-4.630022680448522,0.0011920705635364854,0.965529473937469,0.05363508243783933,True
SNORA31,-0.7398933333333332,-1.11851,-0.5375299999999998,-0.5636399999999999,-4.580460499838145,0.0012800167247382168,0.965529473937469,0.059751283368108185,True
MIR339,0.6830066666666665,0.5041199999999995,0.95669,0.5882100000000001,4.557511463414107,0.0013230681095273884,0.965529473937469,0.03899807106063809,True
TRAJ52,-0.7692866666666668,-0.3326000000000001,-1.02315,-0.9521100000000002,-4.5357061348130046,0.0013654113220901726,0.965529473937469,0.07253630630588362,True
RABGGTB,-0.6876633333333332,-0.8408900000000004,-0.8312099999999996,-0.39088999999999974,-4.529057848907626,0.0013786079560783179,0.965529473937469,0.04355841057974854,True
DNTTIP2,-0.6340466666666669,-0.5493999999999999,-0.8204300000000004,-0.5323100000000003,-4.46835014367512,0.0015056133137841463,0.965529473937469,0.020983958745901202,True
CISD1,0.6165833333333334,0.6539600000000001,0.7145500000000001,0.48124,4.438626209423448,0.0015723058222630647,0.965529473937469,0.012607845141659437,True
LOC440602,0.6196233333333333,0.7699,0.4894399999999999,0.5995299999999999,4.416332891970566,0.0016243935848967155,0.965529473937469,0.01689756288513883,True
MIR4267,0.9704133333333332,0.7262200000000001,1.69885,0.48617,4.413201409905252,0.0016318564993834021,0.965529473937469,0.12020804079368198,True
SLC52A3,0.6406866666666667,0.59653,0.8690300000000001,0.4565,4.375448519858902,0.0017247649439567682,0.965529473937469,0.03392847861237242,True
RAB6C,0.6814066666666667,0.5250400000000002,0.48530000000000006,1.03388,4.304264858059544,0.0019156421653937043,0.965529473937469,0.061085678890253625,True
MIR548X2,0.7768799999999999,1.0152599999999998,1.05363,0.26175000000000004,4.290126218490229,0.001956167044841464,0.965529473937469,0.09473196323881651,True
R3HDM1,-0.6115266666666667,-0.42620000000000013,-0.6014200000000001,-0.8069599999999997,-4.232090358416667,0.0021323288691300463,0.965529473937469,0.030882931311101015,True
SGOL1,-0.6245733333333332,-0.69923,-0.37480999999999987,-0.7996799999999997,-4.227398575507005,0.002147289918838089,0.965529473937469,0.039645612784724955,True
LOC100128653,0.6416166666666667,0.6261700000000001,0.90717,0.39151000000000014,4.221935864909329,0.002164850102099902,0.965529473937469,0.04996103547629216,True
CROCCP2,-0.6402933333333334,-0.9314100000000001,-0.55596,-0.43351000000000006,-4.208870871258928,0.0022074707066069375,0.965529473937469,0.05060846930370893,True
PRKX,-0.5872866666666668,-0.69543,-0.44191,-0.6245200000000004,-4.208242772383041,0.0022095420422246774,0.965529473937469,0.01613476563902944,True
LOC284926,-0.6600066666666667,-0.71423,-0.9257,-0.34009,-4.203741499198228,0.0022244468909865625,0.965529473937469,0.06118201845172467,True
CARD8-AS1,-0.7096766666666667,-1.1432600000000002,-0.49509000000000003,-0.49068,-4.201795099170338,0.0022309249872758618,0.965529473937469,0.08200531831608895,True
CPVL,0.9769200000000001,1.60846,0.21214,1.11016,4.172935656939413,0.00232936593486292,0.965529473937469,0.1392694235025971,True
TEX13A,0.6568733333333333,0.8832800000000001,0.31499999999999995,0.77234,4.166563682568265,0.0023517170576385768,0.965529473937469,0.06349263321598164,True
PMCHL1,0.7225133333333332,1.0847,0.7944499999999999,0.2883899999999999,4.16514883717814,0.002356710794210707,0.965529473937469,0.089933898906836,True
KRTAP20-2,0.6743366666666667,0.30715000000000003,0.75424,0.9616200000000001,4.15035864531423,0.0024095928240944284,0.965529473937469,0.07312443135610065,True
LINC01000,-0.7663366666666667,-1.2835899999999998,-0.6375100000000002,-0.37790999999999997,-4.148972379973108,0.0024146136013610707,0.965529473937469,0.10446783000186624,True
LOC101928324,0.8039666666666667,0.70353,0.34517,1.3632,4.140276865292208,0.0024463615529282624,0.965529473937469,0.1143985193578059,True
OR2L3,-0.6076099999999999,-0.3567899999999997,-0.7165700000000002,-0.7494699999999999,-4.125410069673456,0.002501672581653115,0.965529473937469,0.040274221798001913,True
LOC100996579,0.5879899999999999,0.7611999999999999,0.41002000000000005,0.5927499999999999,4.108727863034632,0.0025653223614152216,0.965529473937469,0.02847811824909202,True
TNFRSF10D,-0.9077933333333336,-1.6004200000000002,-0.8081400000000003,-0.3148200000000001,-4.10287113508634,0.0025880740951205695,0.965529473937469,0.13622404596171342,True
LINC00266-1,-0.7832966666666668,-1.2492900000000002,-0.2553699999999999,-0.8452299999999999,-4.1011900038359475,0.0025946442996580064,0.965529473937469,0.11315808081731754,True
MIR3147,0.7357999999999999,1.21874,0.32413000000000025,0.6645299999999998,4.043038825970113,0.0028331597672666595,0.965529473937469,0.10595395184457387,True
WNT10A,-0.6031433333333333,-0.48445000000000005,-0.4396500000000001,-0.8853299999999997,-4.009771094505155,0.0029799720441747377,0.965529473937469,0.05099846370758656,True
HELB,-0.61286,-0.74559,-0.7894000000000001,-0.3035899999999998,-3.9977093140294255,0.0030351740151308634,0.965529473937469,0.058520399581338686,True
COQ7,-0.6139866666666668,-0.4105100000000004,-0.92456,-0.5068899999999998,-3.9899049204887165,0.003071467847017544,0.965529473937469,0.06012679052990077,True
RAD21-AS1,0.6733966666666666,1.1061200000000002,0.45221999999999984,0.46184999999999987,3.989753343537481,0.0030721772783200785,0.965529473937469,0.0895914920447719,True
HIST1H2AJ,-0.7709966666666667,-0.26968000000000014,-1.32458,-0.7187299999999999,-3.919225883274832,0.0034218550155289064,0.965529473937469,0.12772843741350198,True
DPY19L1P1,-0.63153,-0.3100799999999999,-0.6186100000000001,-0.9659,-3.909796939819707,0.003471702540955677,0.965529473937469,0.07940322848012417,True
OCLN,0.8038166666666666,1.44774,0.33972999999999987,0.62398,3.9027749699207424,0.003509323560662743,0.965529473937469,0.13668169267505811,True
CASC9,0.6888933333333332,0.62617,0.30291,1.1376,3.9022266974843602,0.0035122790703321053,0.965529473937469,0.10515147174159525,True
JAK3,-0.6160999999999999,-0.9335499999999999,-0.5928499999999999,-0.32189999999999985,-3.889691484601418,0.0035805736055888084,0.965529473937469,0.07350985800260543,True
OR7E14P,0.6347533333333333,0.39575000000000005,0.48550000000000004,1.0230099999999998,3.8895500964815097,0.0035813518720738415,0.965529473937469,0.0834552677970127,True
MIR3130-1,0.7017833333333333,0.2700800000000001,1.1577799999999998,0.6774900000000001,3.88383320530104,0.0036129704851963593,0.965529473937469,0.11168811980612334,True
HOOK3,-0.6127666666666666,-0.3705799999999999,-0.9630299999999998,-0.5046900000000001,-3.854222587143757,0.0037815241917278633,0.965529473937469,0.07603338977701686,True
RNU6-71P,0.6799499999999999,0.6030899999999999,1.13734,0.29942,3.8388532467336427,0.003872265760828795,0.965529473937469,0.10895000620367025,True
LOC105370271,-0.6559466666666668,-0.7170800000000002,-0.23983,-1.01093,-3.832724804904367,0.003909086668832622,0.965529473937469,0.10003493814957684,True
SBNO1,-0.5886599999999996,-0.3095799999999995,-0.8798199999999996,-0.5765799999999999,-3.7861712183135947,0.004201136791292902,0.965529473937469,0.0701636111835075,True
LOC105371196,-0.7164233333333335,-0.5121500000000001,-0.3576800000000002,-1.27944,-3.7743309000320213,0.00427902587563012,0.965529473937469,0.12847043640107156,True
CHAF1B,-0.7739899999999998,-1.3016999999999999,-0.15918999999999972,-0.8610799999999998,-3.755231510885975,0.0044078898532079105,0.965529473937469,0.14548343783863132,True
EIF1AX,-0.5884866666666668,-0.3381300000000005,-0.9140699999999997,-0.5132600000000003,-3.7524911009153956,0.0044267121018346295,0.965529473937469,0.0746316457334622,True
ZNHIT3,-0.6676900000000002,-0.16293000000000024,-0.9075700000000002,-0.9325700000000001,-3.7210616716734446,0.00464873374181686,0.965529473937469,0.11817614390860505,True
PRC1,-0.5878200000000001,-0.2683,-0.8815500000000003,-0.61361,-3.708000208412836,0.004744420447192011,0.965529473937469,0.08034518895992002,True
PCID2,-0.61474,-0.3205,-1.0167700000000002,-0.5069499999999998,-3.692507082478962,0.004860613475157534,0.965529473937469,0.09802933315444859,True
IGHJ1,0.5924433333333333,0.5690400000000002,0.9416599999999997,0.26663000000000014,3.633999147324769,0.005327089413429609,0.965529473937469,0.0935840705622775,True
FCGR3B,-0.7096133333333333,-1.3162600000000002,-0.47004999999999963,-0.34253,-3.6077798591943995,0.005551168097331263,0.965529473937469,0.14589389088715976,True
TRBV5-4,-0.6168899999999999,-0.49800999999999984,-1.0539699999999999,-0.2986900000000001,-3.5966317444989997,0.005649419252539046,0.965529473937469,0.11208434238795216,True
HIST1H4B,-0.6082799999999998,-0.4164399999999999,-1.0439599999999998,-0.3644399999999999,-3.592092395682483,0.005689946532240026,0.965529473937469,0.1083236270924971,True
GK5,-0.6027033333333333,-0.8161999999999998,-0.8216299999999999,-0.17028,-3.5718722017687967,0.005874209423618478,0.965529473937469,0.10820763716802112,True
EIF5,-0.6089700000000002,-0.3991100000000003,-1.0602400000000003,-0.3675600000000001,-3.551465975680453,0.00606651672536499,0.965529473937469,0.11439071485477786,True
FBXO48,-0.60277,-0.1997,-0.9755400000000001,-0.63307,-3.523247273002992,0.006343375273612205,0.965529473937469,0.11520995133606564,True
CCDC144A,-0.5923833333333334,-0.40420999999999996,-0.3401799999999999,-1.0327600000000001,-3.483011432495117,0.006761205549282731,0.965529473937469,0.11551777282827567,True
SIGLEC7,-0.6799666666666666,-0.6038999999999999,-0.19726,-1.23874,-3.4720678799736104,0.006879755615194576,0.965529473937469,0.1540162754881818,True
TRAV29DV5,-0.5986233333333333,-1.03357,-0.2509999999999999,-0.5112999999999999,-3.4660660682575886,0.006945692577017816,0.965529473937469,0.12141019179497287,True
OR1E2,0.6612833333333333,0.6022399999999999,1.18703,0.1945800000000002,3.465796820483755,0.0069486660059112585,0.965529473937469,0.14855312304551174,True
OR10H2,-0.59702,-1.06246,-0.3672500000000001,-0.36134999999999984,-3.4413869979448517,0.00722383528983496,0.965529473937469,0.12425748495136339,True
TFB2M,0.6088299999999999,1.09556,0.4124099999999997,0.3185199999999999,3.4376237185920706,0.007267259974903025,0.965529473937469,0.13077153972035852,True
CBY3,0.6014699999999998,0.9501899999999996,0.7127499999999998,0.14146999999999998,3.4244534686606967,0.007421389003230982,0.965529473937469,0.12909281328253883,True
SLC35G6,-0.6581233333333333,-0.84501,-0.07686000000000004,-1.0525,-3.3974442887707768,0.00774823290702226,0.965529473937469,0.15683068394118882,True
GLYR1,-0.58861,-0.7744900000000001,-0.86957,-0.12176999999999971,-3.379685560449048,0.007971281249858922,0.965529473937469,0.12923915826125154,True
ALDH3B1,0.6041299999999997,0.5126099999999996,1.0805599999999997,0.21921999999999997,3.3648727396030593,0.008162442217561556,0.965529473937469,0.13942303677178963,True
HMGB3P1,0.7251833333333333,0.524,1.42336,0.22819,3.3618177471903343,0.008202457439923906,0.965529473937469,0.1810934184627389,True
FTX,-0.6504033333333333,-0.5529899999999999,-1.2066400000000002,-0.19158000000000008,-3.3558263654939573,0.008281528405460745,0.965529473937469,0.15997837270841428,True
LOC100288778,0.6928166666666667,0.10108000000000006,1.26179,0.7155800000000001,3.346524734303748,0.00840586153728376,0.965529473937469,0.1747475423760875,True
OR1S2,0.6085633333333335,1.12708,0.4404800000000002,0.25812999999999997,3.321756401993406,0.008746495042947168,0.965529473937469,0.1481089523603148,True
MIR4312,-0.86912,-1.8202399999999999,-0.5156099999999997,-0.27151000000000014,-3.311595134823111,0.00889036359251796,0.965529473937469,0.21236546794426003,True
LINC00202-2,-0.69266,-1.3463900000000002,-0.53765,-0.19394,-3.3097029655919736,0.008917424401526751,0.965529473937469,0.17978058878767308,True
TRAJ7,-0.6332833333333333,-0.3439899999999998,-1.22349,-0.33237000000000005,-3.2783891049691753,0.009377897600793965,0.965529473937469,0.1650265342391117,True
FNDC9,0.5971866666666666,0.37372000000000005,1.13832,0.27952,3.218316602653658,0.010331639887429751,0.965529473937469,0.1592451059460001,True
GZMK,0.6339800000000001,0.6911799999999999,0.06249000000000016,1.1482700000000001,3.172427853084736,0.01112755499914584,0.965529473937469,0.18157143706850382,True
LOC105375753,-0.6084566666666666,-1.04474,-0.037390000000000034,-0.74324,-3.131461521163937,0.011891630330222704,0.965529473937469,0.17838253519540678,True
LINC01004,-0.64204,-0.24632999999999994,-1.2968600000000001,-0.38293,-3.1305925960240324,0.011908411379484568,0.965529473937469,0.19092575688162133,True
TRBV5-1,0.59135,0.95556,0.03495000000000004,0.7835400000000001,3.1285104175833585,0.011948722808643958,0.965529473937469,0.17147076977882594,True
RNU6-66P,0.6526166666666666,1.1702599999999999,0.007979999999999987,0.7796100000000001,3.118982792712352,0.012134983828466365,0.965529473937469,0.19614912750554475,True
LOC101928215,0.63092,1.2910400000000002,0.29891999999999985,0.3028000000000002,3.0748609957069095,0.013037388900795806,0.965529473937469,0.19609548302829494,True
MOB1B,-0.81865,-0.2667099999999998,-1.7986600000000004,-0.3905799999999999,-3.069584619410907,0.013149838963511419,0.965529473937469,0.2375838224241929,True
KLRF1,-0.79305,-0.0819700000000001,-1.70258,-0.5946,-3.033410984308647,0.013948136577760648,0.965529473937469,0.2391204849930834,True
ADAMTS7P1,0.6495866666666668,1.36359,0.19598000000000004,0.38919000000000015,3.001440987946019,0.014695100684184401,0.965529473937469,0.2140412396051038,True
MIR29C,-0.7862133333333331,-0.57741,-1.7022999999999997,-0.07892999999999994,-2.998618822898301,0.014762981933838367,0.965529473937469,0.2431688629052564,True
MIR4677,-0.7539600000000001,-0.22748999999999997,-0.3779300000000001,-1.65646,-2.9975263906539173,0.014789344409404494,0.965529473937469,0.23818357226744147,True
LOC101928700,0.7073200000000001,1.5141300000000002,0.5182,0.08962999999999999,2.9562771338747593,0.01582092318416959,0.965529473937469,0.23566902463993974,True
MIR129-1,-0.6119333333333333,-0.29454999999999987,-0.24053000000000002,-1.30072,-2.9082639280012486,0.01711498234467003,0.965529473937469,0.21788463018083534,True
BLOC1S2,-0.6033433333333333,-0.08171000000000017,-1.24049,-0.48782999999999976,-2.8934560006697962,0.01753554497472383,0.965529473937469,0.21748579040865143,True
LINC01497,-0.6112666666666666,-1.28516,-0.5361099999999999,-0.01252999999999993,-2.786715216721358,0.020896028342221675,0.965529473937469,0.2397100702260288,True
GNLY,-0.6458533333333333,-0.1284799999999997,-1.4805300000000001,-0.3285499999999999,-2.702141241538553,0.02401849688453097,0.965529473937469,0.2650026750524841,True
PSME2,0.5962500000000001,1.36078,0.2302200000000001,0.19774999999999987,2.659332047031669,0.0257749043639589,0.965529473937469,0.25926981174011493,True
TRDJ4,0.6151333333333334,0.08122000000000007,0.35358000000000006,1.4106,2.6410050665501674,0.02656591448164672,0.965529473937469,0.2684941533696113,True
DKFZP586I1420,-0.7831866666666666,-0.0742499999999997,-1.9100200000000003,-0.3652899999999999,-2.6202108390293577,0.027493059816345006,0.965529473937469,0.3029386209987859,True
F8A1,0.6414666666666667,0.04034000000000004,0.23064000000000018,1.6534200000000001,2.3423849795978486,0.04347763841321523,0.965529473937469,0.33466546615825715,True
