Gene,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
SRY,0.0891766666666667,1.06376292907296,-0.04795,0.11801,0.19747,0.640603832388863,0.537531798410684,0.978737756249202,0.3426997392403171,-4.70759324711013,False,False,False,False
RPS8,-0.0865633333333333,1.06183774688841,-0.0876600000000005,-0.10562,-0.0664099999999994,-0.640573527036175,0.537550629368899,0.978737756249202,0.016709740150824187,-4.70759923935164,True,False,False,False
LOC729950,-0.09386,1.0672217691684,0.13948,-0.26979,-0.15127,-0.640525341093859,0.537580571659879,0.978737756249202,0.5208644679312631,-4.7076087666031,False,False,False,False
MIR4420,0.105596666666667,1.07593928307289,0.13967,-0.26016,0.43728,0.640505413789493,0.537592954586064,0.978737756249202,0.653364905901103,-4.70761270642084,False,False,False,False
NKD1,0.134,1.09733193757924,0.45331,0.49694,-0.54825,0.64049235165716,0.537601071551213,0.978737756249202,0.7325374843666126,-4.707615288872,False,False,False,False
DYNLRB1,0.0913766666666667,1.06538632394026,-0.10541,0.19183,0.18771,0.640469498654687,0.537615272853526,0.978737756249202,0.4511196157838815,-4.70761980692081,False,False,False,False
LOC100294362,-0.0872533333333336,1.06234571514203,-0.12332,-0.0089800000000002,-0.12946,-0.64029848951667,0.537721548278745,0.978737756249202,0.1558108085732023,-4.70765361113953,True,False,False,False
HTR3B,0.0931233333333333,1.06667696517694,0.23161,-0.13631,0.18407,0.640201084854495,0.537782086953301,0.978737756249202,0.5048344157932627,-4.7076728621568,False,False,False,False
DUS3L,0.110176666666667,1.0793604025715,0.36287,0.31257,-0.34491,0.640103036380492,0.537843029816695,0.978737756249202,0.6766669419068347,-4.70769223789351,False,False,False,False
TANC1,-0.08706,1.06220336137268,-0.15656,-0.06216,-0.0424599999999999,-0.639994501663024,0.537910495230515,0.978737756249202,0.13196775919407241,-4.70771368290477,True,False,False,False
LOC102724850,0.109946666666667,1.0791883404947,0.00791,-0.22215,0.54408,0.639852181474424,0.53799896930724,0.978737756249202,0.6759897513659037,-4.70774179877256,False,False,False,False
NDRG3,-0.116066666666667,1.08377604677509,0.36574,-0.52065,-0.19329,-0.639808779071354,0.538025952336767,0.978737756249202,0.6976867363591372,-4.70775037201259,False,False,False,False
LOC100507209,-0.11786,1.08512406567627,0.2361,-0.64264,0.0529600000000001,-0.639803286782423,0.538029366918579,0.978737756249202,0.7027167141444127,-4.70775145686442,False,False,False,False
KCNK18,-0.108343333333333,1.07798965507186,-0.31618,0.32813,-0.33698,-0.639765629736233,0.538052778824153,0.978737756249202,0.6688851212641163,-4.70775889477245,False,False,False,False
RAD17,-0.0940033333333334,1.06732780408797,0.15354,-0.2201,-0.21545,-0.639746999783814,0.538064361544279,0.978737756249202,0.5268926070443191,-4.70776257436726,False,False,False,False
LOC101928438,0.0890933333333334,1.06370148549128,0.07519,0.22183,-0.02974,0.639660979573155,0.538117844420739,0.978737756249202,0.3464228992387459,-4.70777956300062,False,False,False,False
NYNRIN,0.12875,1.0933459786474,-0.48564,0.58463,0.28726,0.639528579641289,0.538200169893738,0.978737756249202,0.7255366691301397,-4.7078057076265,False,False,False,False
MIB1,-0.14124,1.1028526132126,0.30274,-0.8832,0.15674,-0.639466036231448,0.538239061580491,0.978737756249202,0.7415949217085394,-4.7078180562839,False,False,False,False
EBNA1BP2,0.0953233333333334,1.06830480711711,0.36317,-0.0100100000000001,-0.0671899999999999,0.639429882327229,0.538261544100151,0.978737756249202,0.55312901615178,-4.70782519409071,False,False,False,False
NOSTRIN,0.0956666666666667,1.06855907311741,0.16414,0.29245,-0.16959,0.639359384592914,0.538305385121675,0.978737756249202,0.5590815871909471,-4.70783911135376,False,False,False,False
LINC01352,-0.106033333333333,1.076264991498,0.01058,-0.50604,0.17736,-0.639315300098773,0.538332801384931,0.978737756249202,0.6575677681185206,-4.70784781359917,False,False,False,False
PTPRJ,-0.08955,1.06403823988922,0.0486399999999998,-0.0890599999999999,-0.22823,-0.639103432523722,0.538464573837542,0.978737756249202,0.3790151216725174,-4.70788962895123,False,False,False,False
NRBP1,-0.0924900000000002,1.06620880399463,0.12885,-0.22317,-0.18315,-0.639055344116739,0.538494485382239,0.978737756249202,0.49328748474557543,-4.70789911829697,False,False,False,False
LOC284912,-0.0901533333333333,1.06448331246109,-0.19465,0.0833000000000004,-0.15911,-0.639006885615919,0.538524628117147,0.978737756249202,0.4104119317890782,-4.70790868005724,False,False,False,False
MIR497,0.127246666666667,1.09220727134541,0.73127,-0.03457,-0.31496,0.638965974450303,0.538550076940303,0.978737756249202,0.7234531910906458,-4.70791675210658,False,False,False,False
MDFI,0.0891366666666666,1.06373343571082,0.0045899999999998,0.23845,0.0243700000000002,0.638948137584418,0.538561172598113,0.978737756249202,0.35600322199927725,-4.70792027130261,True,False,False,False
RNF10,-0.0967333333333341,1.06934941187537,0.0171499999999991,-0.387070000000001,0.07972,-0.638909711583553,0.538585076455363,0.978737756249202,0.5764373556938136,-4.70792785242971,False,False,False,False
AMZ1,0.103396666666667,1.07429980801072,0.43397,0.10247,-0.22625,0.63886120061476,0.538615254809897,0.978737756249202,0.6418371389661683,-4.70793742268042,False,False,False,False
LOC105371644,-0.10813,1.07783026301903,-0.37187,-0.27764,0.32512,-0.63849849390863,0.53884092374223,0.978737756249202,0.6694751848064188,-4.70800895785043,False,False,False,False
LINC01117,0.0948233333333333,1.06793462503596,-0.12848,0.08426,0.32869,0.638482478381052,0.538850889566346,0.978737756249202,0.5473366291093328,-4.7080121157283,False,False,False,False
ACSM5,0.104983333333333,1.07548196593074,-0.23756,0.45653,0.09598,0.638482354820425,0.538850966453618,0.978737756249202,0.652661467538844,-4.70801214009122,False,False,False,False
GCN1,-0.0875666666666666,1.0625764669395,-0.0737099999999997,-0.18284,-0.0061499999999998,-0.63841180679861,0.538894866966335,0.978737756249202,0.23101735492737274,-4.70802604966142,True,False,False,False
LOC105377061,0.0913133333333335,1.06533955523014,0.18653,0.19788,-0.11047,0.638285152232251,0.538973686641455,0.978737756249202,0.46116199478726344,-4.70805101816113,False,False,False,False
ITGB6,-0.0869400000000001,1.06211501345521,-0.01119,-0.11394,-0.13569,-0.638228468351814,0.53900896434878,0.978737756249202,0.1518124910146958,-4.70806219136982,True,False,False,False
PRR23B,-0.106643333333333,1.07672015384412,-0.4718,-0.10466,0.25653,-0.638213481546235,0.539018291744523,0.978737756249202,0.6624019554760513,-4.70806514534327,False,False,False,False
TRA2B,-0.125046666666666,1.09054300774592,0.33816,-0.69579,-0.0175099999999997,-0.638200727889289,0.539026229361608,0.978737756249202,0.7201030322567772,-4.70806765910544,False,False,False,False
WIPI2,0.12872,1.09332324339331,0.68078,-0.42861,0.13399,0.637947379091921,0.53918392272885,0.978737756249202,0.7266266068627703,-4.70811758558841,False,False,False,False
KCNE5,0.10379,1.07459274277545,0.41209,0.1534,-0.25412,0.637892330989684,0.539218190220403,0.978737756249202,0.6460287525501649,-4.7081284314694,False,False,False,False
TRPS1,-0.0971,1.06962122580948,0.16446,-0.35555,-0.10021,-0.637875329426824,0.539228773966428,0.978737756249202,0.5840755793386418,-4.70813178104961,False,False,False,False
EPB41,-0.102766666666667,1.07383078225961,0.222449999999998,-0.428229999999999,-0.10252,-0.637755694745038,0.539303251925215,0.978737756249202,0.639193244730646,-4.70815534884209,False,False,False,False
KLHL38,0.0894033333333333,1.06393007357195,-0.05662,0.22103,0.1038,0.637744252167006,0.539310375759898,0.978737756249202,0.382246564137446,-4.70815760280918,False,False,False,False
ETV2,-0.0892433333333333,1.06381208649373,-0.24614,-0.0140199999999999,-0.00757,-0.637735906382595,0.539315571650787,0.978737756249202,0.37331944950754087,-4.7081592467459,True,False,False,False
AGAP6,-0.10088,1.07242741110367,-0.33555,-0.21094,0.24385,-0.637666648181558,0.539358691326179,0.978737756249202,0.6245221763499638,-4.70817288838543,False,False,False,False
FNDC8,0.09756,1.06996232645716,0.0657700000000001,0.37818,-0.15127,0.637661356570732,0.539361985929546,0.978737756249202,0.5904410817932932,-4.70817393061064,False,False,False,False
LOC171391,0.0890400000000001,1.06366216346154,0.17384,0.15584,-0.06256,0.637657996207622,0.539364078127257,0.978737756249202,0.3619360014688493,-4.70817459245728,False,False,False,False
ADAMTSL4,-0.115943333333333,1.08368340072351,0.0950000000000002,0.19046,-0.63329,-0.637630700082414,0.539381073160757,0.978737756249202,0.6994161752925523,-4.70817996850663,False,False,False,False
ERICH4,-0.0896666666666667,1.06412428913082,-0.22466,0.06431,-0.10865,-0.637589606316129,0.539406659433714,0.978737756249202,0.3973487831337078,-4.70818806166979,False,False,False,False
SPINK14,0.0875633333333334,1.06257401186939,0.19108,0.0594100000000001,0.0122,0.637589425711964,0.539406771885126,0.978737756249202,0.24347348156906343,-4.70818809723768,True,False,False,False
FKBP1C,-0.0951066666666667,1.06814437913001,0.13472,-0.0854900000000001,-0.33455,-0.637453698289952,0.539491285122779,0.978737756249202,0.555566167962571,-4.7082148247415,False,False,False,False
ALG1L9P,0.09799,1.0702812797764,-0.0691299999999999,0.41167,-0.04857,0.637430725084242,0.539505590591021,0.978737756249202,0.5961365924256897,-4.70821934815429,False,False,False,False
PLEKHH3,0.105916666666667,1.07617796051185,0.49866,0.0221300000000002,-0.20304,0.637425472780237,0.539508861244107,0.978737756249202,0.659557325411493,-4.70822038231078,False,False,False,False
CDH7,-0.11086,1.07987176333867,0.0162899999999999,-0.56475,0.21588,-0.637419433193816,0.539512622158835,0.978737756249202,0.6825272399123197,-4.70822157147086,False,False,False,False
EIF4G1,-0.0864233333333333,1.06173471051018,-0.06074,-0.0588500000000001,-0.13968,-0.637319644502906,0.539574763864819,0.978737756249202,0.08328206289267888,-4.70824121790082,True,False,False,False
RUVBL1-AS1,-0.09408,1.06738452476485,0.13116,-0.31004,-0.10336,-0.637294341956616,0.539590521261393,0.978737756249202,0.5372698827955296,-4.70824619905674,False,False,False,False
MS4A1,-0.0895133333333336,1.06401119727898,-0.0491299999999999,-0.24919,0.0297799999999997,-0.637048995601923,0.539743326988194,0.978737756249202,0.3937218780146599,-4.7082944901148,False,False,False,False
ACOX1,-0.0992566666666669,1.0712213848543,-0.40282,0.16924,-0.0641900000000004,-0.637031482130723,0.539754235635146,0.978737756249202,0.6107097599330262,-4.70829793665061,False,False,False,False
LOC100133032,-0.158386666666667,1.11603839940736,0.73233,-0.56103,-0.64646,-0.636943337366492,0.539809140484044,0.978737756249202,0.7564696154919504,-4.70831528173062,False,False,False,False
CT62,0.0962366666666667,1.06898133769301,0.19263,-0.1885,0.28458,0.636930071537426,0.539817403973522,0.978737756249202,0.5747237011350874,-4.70831789199588,False,False,False,False
PYDC2,-0.0991766666666666,1.07116198537461,-0.03131,-0.41392,0.1477,-0.636927119375326,0.539819242930905,0.978737756249202,0.6101217717046873,-4.70831847287494,False,False,False,False
SEPSECS,-0.0864633333333333,1.06176414845512,-0.10173,-0.0286800000000005,-0.128979999999999,-0.636904358510021,0.539833421225997,0.978737756249202,0.10192501542804813,-4.70832295131534,True,False,False,False
RFC5,0.125943333333333,1.09122101486287,0.69311,-0.3687,0.05342,0.636825514946691,0.539882536482253,0.978737756249202,0.7227815441144667,-4.70833846356092,False,False,False,False
LINC01138,0.0953733333333335,1.06834183238195,-0.0572699999999999,0.37162,-0.0282299999999998,0.636819192947354,0.539886474857818,0.978737756249202,0.561902204732488,-4.70833970732514,False,False,False,False
SLC31A1,0.0890766666666668,1.06368919720083,-0.0532599999999999,0.216,0.10449,0.636746137719883,0.539931986828452,0.978737756249202,0.37227802133123405,-4.70835407914547,False,False,False,False
GCFC2,0.0959800000000001,1.06879117451652,0.16028,0.30539,-0.17773,0.6367284516167,0.539943005261248,0.978737756249202,0.5715359078277698,-4.7083575582397,False,False,False,False
POSTN,0.0910666666666667,1.0651574229805,-0.10634,0.15397,0.22557,0.636630145052801,0.540004252600524,0.978737756249202,0.46181495906550846,-4.70837689495693,False,False,False,False
COG2,-0.108256666666667,1.07792489920777,0.22371,-0.52642,-0.02206,-0.636619072294807,0.540011151448633,0.978737756249202,0.672425832752609,-4.70837907278783,False,False,False,False
CKMT2,0.08626,1.06161451403883,0.0718099999999999,0.0536700000000001,0.1333,0.63660378681767,0.540020675103449,0.978737756249202,0.06994326897069825,-4.70838207913868,True,False,False,False
ST7L,0.0870366666666667,1.06218618203542,0.17067,0.01125,0.0791900000000001,0.636464732207361,0.540107317948425,0.978737756249202,0.20018318269724758,-4.70840942559512,True,False,False,False
PLD1,-0.0936766666666666,1.06708615846236,-0.33892,0.0720099999999997,-0.0141199999999997,-0.636448971673515,0.54011713861506,0.978737756249202,0.5321068805839304,-4.70841252473692,False,False,False,False
LOC105378311,0.0897433333333333,1.06418083956428,-0.05088,0.0719099999999999,0.2482,0.636427414528881,0.540130571421597,0.978737756249202,0.40980069471044284,-4.70841676361453,False,False,False,False
RAB19,0.154926666666667,1.11336502356301,0.74613,0.40657,-0.68792,0.636417405263011,0.540136808516963,0.978737756249202,0.7545524579268492,-4.70841873173945,False,False,False,False
POP4,-0.0955066666666668,1.06844057269519,-0.37261,0.0770199999999996,0.0090699999999999,-0.636364725788134,0.54016963548712,0.978737756249202,0.5653584592517563,-4.7084290896842,False,False,False,False
SPATA16,0.0898,1.06422263964228,0.06928,0.25071,-0.0505899999999999,0.636349608694682,0.540179055849612,0.978737756249202,0.4130199486472564,-4.70843206190232,False,False,False,False
LINC00969,-0.120853333333333,1.08737784067924,-0.1073,-0.6217,0.36644,-0.636284081656696,0.540219890768077,0.978737756249202,0.7130937382789465,-4.70844494467649,False,False,False,False
CYHR1,-0.0885966666666668,1.06333535534692,-0.23098,-0.0450400000000002,0.01023,-0.636093146943297,0.540338887132974,0.978737756249202,0.3485363978684211,-4.70848247643648,False,False,False,False
ATP13A4,-0.0884733333333333,1.06324445665758,-0.19891,0.0448200000000001,-0.11133,-0.636077199486251,0.540348826771835,0.978737756249202,0.3403656110946463,-4.70848561076929,False,False,False,False
MIR892C,0.10694,1.07694158652022,0.0513600000000001,0.50218,-0.23272,0.636075662685535,0.540349784625763,0.978737756249202,0.6667771464962805,-4.70848591281044,False,False,False,False
METTL21EP,-0.0916566666666667,1.06559311547425,-0.29839,-0.03937,0.06279,-0.636054991763604,0.540362668451319,0.978737756249202,0.4836528825723674,-4.70848997539048,False,False,False,False
LOC105375095,-0.135756666666667,1.09866889406518,-0.61742,-0.34236,0.55251,-0.635952916656092,0.540426292726404,0.978737756249202,0.7377117546296081,-4.70851003516763,False,False,False,False
MORN2,0.0919533333333333,1.06581225982141,0.12878,-0.11511,0.26219,0.63594413701638,0.540431765354821,0.978737756249202,0.4927317622951396,-4.7085117604119,False,False,False,False
LOC101929560,0.13666,1.09935703326527,-0.55309,0.64223,0.32084,0.635896385554837,0.540461530926632,0.978737756249202,0.7388142455328897,-4.70852114346263,False,False,False,False
NFX1,0.10611,1.07632218712112,0.35229,0.27654,-0.3105,0.635863807600259,0.540481838739845,0.978737756249202,0.6627562316574612,-4.70852754460899,False,False,False,False
KCNMB2,-0.09637,1.06908013711181,-0.28639,0.19331,-0.19603,-0.635723525093175,0.540569290433383,0.978737756249202,0.5798277988945899,-4.70855510510242,False,False,False,False
MANEAL,0.106106666666667,1.07631970029169,0.40068,0.21707,-0.29943,0.635705669577061,0.540580422103039,0.978737756249202,0.6629536330105066,-4.70855861269946,False,False,False,False
FGF13-AS1,0.0920033333333333,1.06584919869965,-0.13021,0.19024,0.21598,0.635630936938942,0.540627014150431,0.978737756249202,0.4955552806849163,-4.70857329251363,False,False,False,False
HFE,0.0991566666666667,1.07114713601933,-0.15411,0.0373300000000001,0.41425,0.635539452582799,0.540684053254362,0.978737756249202,0.6128056096285095,-4.70859126087716,False,False,False,False
PEG3,-0.0885466666666668,1.06329850359034,-0.23479,-0.00547,-0.0253800000000002,-0.635529598697733,0.540690197211982,0.978737756249202,0.3507467211833181,-4.70859319613829,True,False,False,False
CALN1,-0.0999966666666667,1.07177098621664,-0.21997,0.24019,-0.32021,-0.635527667286393,0.54069140146356,0.978737756249202,0.6207932961367533,-4.70859357545626,False,False,False,False
LOC105378859,-0.09786,1.07018484200273,0.10403,0.01195,-0.40956,-0.635519869100706,0.540696263715362,0.978737756249202,0.5990426573983476,-4.70859510696461,False,False,False,False
LOC105377289,-0.107533333333333,1.07738458849786,0.30546,-0.43461,-0.19345,-0.635409818954322,0.540764883883542,0.978737756249202,0.6705492854588091,-4.70861671831904,False,False,False,False
LOC105376168,0.107503333333333,1.0773621851481,-0.30638,0.43183,0.19706,0.635401417338529,0.54077012279837,0.978737756249202,0.6704162845482531,-4.70861836807446,False,False,False,False
BPNT1,0.0860633333333333,1.0614698057312,0.0481199999999999,0.08168,0.12839,0.635299770541863,0.540833508069256,0.978737756249202,0.06598355496235887,-4.70863832613238,True,False,False,False
OGN,-0.09405,1.06736232935841,0.10551,-0.0501699999999999,-0.33749,-0.635201643502242,0.540894702603723,0.978737756249202,0.5438779295430594,-4.70865759050552,False,False,False,False
FBXL2,0.0893633333333334,1.06390057557565,0.12511,-0.0713299999999999,0.21431,0.635186721268214,0.540904008846007,0.978737756249202,0.40054418217644167,-4.70866051982662,False,False,False,False
DLK2,0.0908566666666665,1.06500238898266,0.07992,0.27078,-0.0781300000000003,0.635144419965772,0.540930390537315,0.978737756249202,0.4627949389516833,-4.70866882349776,False,False,False,False
ALMS1,0.10795,1.07769579430637,0.53304,-0.0029500000000002,-0.20624,0.635127283409053,0.540941078161368,0.978737756249202,0.6728664120919453,-4.70867218723903,False,False,False,False
MTIF2,-0.0978733333333333,1.07019473265652,-0.3492,0.19556,-0.13998,-0.635084981787496,0.54096746111002,0.978737756249202,0.6001880009472016,-4.7086804903082,False,False,False,False
LINC00927,-0.09932,1.07126841177842,0.12509,0.0063299999999999,-0.42938,-0.635058223099241,0.54098415053051,0.978737756249202,0.6153879451873099,-4.70868574232691,False,False,False,False
ZNF703,-0.0931333333333332,1.06668435884387,-0.19682,-0.23302,0.15044,-0.635052194897948,0.540987910367249,0.978737756249202,0.5256946915767156,-4.70868692547634,False,False,False,False
LOC102723876,0.0899333333333334,1.06432099924367,0.23374,-0.07932,0.11538,0.634997060875872,0.541022298601736,0.978737756249202,0.42830229645356394,-4.70869774613363,False,False,False,False
ZNF730,-0.0861833333333333,1.06155809997957,-0.05616,-0.14517,-0.05722,-0.634942478491917,0.541056344028288,0.978737756249202,0.09988376545408138,-4.70870845773432,True,False,False,False
LINC00240,-0.09,1.06437018245336,0.04016,-0.26823,-0.0419299999999999,-0.634864758693799,0.541104823438441,0.978737756249202,0.4319939910681958,-4.70872370861188,False,False,False,False
CWH43,0.0866166666666666,1.06187700147214,0.0240499999999999,0.0700500000000001,0.16575,0.63485124807287,0.541113251240706,0.978737756249202,0.17362230034929724,-4.70872635962446,True,False,False,False
LOC105373192,-0.13321,1.09673121816156,0.43329,-0.75185,-0.08107,-0.634810255582852,0.541138822452679,0.978737756249202,0.7352673220155475,-4.7087344027497,False,False,False,False
DPH6-AS1,0.0964166666666667,1.06911471906565,-0.19884,0.27353,0.21456,0.634746659436467,0.54117849527831,0.978737756249202,0.5830140819849021,-4.70874688005287,False,False,False,False
FKBP1AP1,0.188166666666667,1.13931498844847,1.20445,-0.74284,0.10289,0.634726312093959,0.541191188805695,0.978737756249202,0.7702947492155663,-4.70875087189224,False,False,False,False
LINC00113,0.0936266666666666,1.0670491767151,0.15772,0.27444,-0.15128,0.634583722082441,0.541280147335394,0.978737756249202,0.537758426550943,-4.70877884281382,False,False,False,False
LOC101928233,0.114283333333333,1.0824372053366,-0.1221,0.62308,-0.15813,0.634511822347775,0.54132500712061,0.978737756249202,0.6974831903506036,-4.70879294486118,False,False,False,False
TRAV23DV6,-0.118253333333333,1.0854199519461,-0.0445499999999999,0.31585,-0.62606,-0.634508780250487,0.541326905198256,0.978737756249202,0.7084965135477864,-4.70879354149249,False,False,False,False
SNX27,-0.0890966666666667,1.0637039431664,-0.21414,-0.11949,0.0663399999999998,-0.634458320604648,0.541358389415989,0.978737756249202,0.39252960818518046,-4.70880343753316,False,False,False,False
KRT38,-0.1137,1.08199962563388,-0.61718,0.14491,0.13117,-0.634361804224793,0.541418613645353,0.978737756249202,0.6958035344021598,-4.7088223642488,False,False,False,False
GABARAPL3,0.12284,1.08887624839924,0.22128,0.58005,-0.43281,0.634343134616594,0.54143026354794,0.978737756249202,0.7188624240962174,-4.70882602504627,False,False,False,False
BAGE2,-0.08819,1.06303566477316,-0.22926,-0.0074100000000001,-0.0278999999999998,-0.634294566671346,0.541460570807102,0.978737756249202,0.3389475573404329,-4.70883554797499,True,False,False,False
CEP290,0.0882733333333334,1.06309706989442,0.12595,-0.05087,0.18974,0.634286078585947,0.541465867624782,0.978737756249202,0.3447884671758315,-4.70883721220685,False,False,False,False
RPL28,-0.102673333333333,1.07376131438065,0.26105,-0.18494,-0.38413,-0.634244312442972,0.541491931381353,0.978737756249202,0.6442620865013822,-4.70884540088383,False,False,False,False
MKLN1,-0.0912599999999998,1.06530017264561,0.06379,-0.29444,-0.0431299999999997,-0.634244178776375,0.541492014795875,0.978737756249202,0.48062782138725535,-4.70884542708978,False,False,False,False
LOC105376744,-0.0895166666666666,1.0640136556697,-0.25771,-0.0504899999999999,0.03965,-0.63406645256587,0.541602931328346,0.978737756249202,0.4162058879317491,-4.70888026695478,False,False,False,False
TMEM64,0.12709,1.0920886716572,0.56,0.31063,-0.48936,0.633950585744305,0.541675249403519,0.978737756249202,0.7268753081885571,-4.70890297595611,False,False,False,False
CERCAM,-0.107813333333334,1.07759370889555,-0.5467,0.0671999999999999,0.15606,-0.633856676014177,0.541733867140558,0.978737756249202,0.6738174018355094,-4.70892137893132,False,False,False,False
CEBPZOS,0.152783333333333,1.11171218594312,0.99755,-0.37228,-0.16692,0.633836391583308,0.541746529014572,0.978737756249202,0.7544637290239777,-4.70892535365366,False,False,False,False
TSSC4,0.115836666666667,1.08360328079539,0.50877,-0.38373,0.22247,0.633794372459936,0.541772758590081,0.978737756249202,0.7027510769510645,-4.70893358692992,False,False,False,False
TMEM242,-0.0949666666666667,1.06804073078206,-0.0254699999999999,-0.36249,0.10306,-0.633730817273109,0.541812433021942,0.978737756249202,0.5645213333517368,-4.70894603911998,False,False,False,False
ADORA2B,0.105493333333333,1.07586222145704,-0.277509999999999,0.15614,0.43785,0.63362340158062,0.541879491308802,0.978737756249202,0.6624992988771629,-4.70896708234654,False,False,False,False
IGLV1-44,-0.142176666666667,1.10356887039972,0.1992,-0.90637,0.28064,-0.633613891659363,0.54188542846865,0.978737756249202,0.7459977889016396,-4.70896894523658,False,False,False,False
MAD1L1,-0.0874166666666668,1.0624659944003,-0.10156,-0.18495,0.0242599999999999,-0.63346403852255,0.541978988629881,0.978737756249202,0.2871125958975865,-4.70899829667481,False,False,False,False
P2RY4,0.110446666666667,1.07956242349236,0.33722,-0.36085,0.35497,0.633363976608582,0.542041467111596,0.978737756249202,0.6854778309571865,-4.70901789229536,False,False,False,False
LOC105375815,0.0889766666666667,1.06361547043923,0.1908,-0.07521,0.15134,0.633313956314613,0.542072701272301,0.978737756249202,0.39535967841068614,-4.70902768702396,False,False,False,False
LOC606724,0.0904366666666667,1.06469238867942,0.1819,-0.10801,0.19742,0.633258468912971,0.54210735048817,0.978737756249202,0.45866175680086774,-4.70903855151999,False,False,False,False
BAG4,-0.0944566666666667,1.06766323970365,0.0695199999999998,-0.363,0.0101100000000001,-0.633257019893173,0.542108255348739,0.978737756249202,0.5575112368190767,-4.70903883522879,False,False,False,False
ABCA2,-0.102253333333333,1.07344876453428,0.21253,-0.44145,-0.0778400000000001,-0.633214563836027,0.54213476801594,0.978737756249202,0.6429929012665765,-4.7090471476062,False,False,False,False
EXOC3L1,-0.0870033333333333,1.06216164060703,-0.12828,-0.15342,0.0206900000000001,-0.63319008883233,0.542150052342535,0.978737756249202,0.2504680666151713,-4.70905193929615,False,False,False,False
LOC101928735,-0.09973,1.07157289918105,-0.35049,0.23266,-0.18136,-0.633173376004271,0.542160489434435,0.978737756249202,0.6229351402259165,-4.70905521122459,False,False,False,False
PTAR1,-0.0982033333333335,1.07043955546798,-0.40407,-0.0430799999999998,0.152539999999999,-0.633138112615709,0.542182511659691,0.978737756249202,0.6081228172384844,-4.70906211461813,False,False,False,False
MIR616,0.112733333333333,1.08127488297489,0.44888,-0.37107,0.26039,0.633110322598169,0.542199867082283,0.978737756249202,0.6939294390848627,-4.70906755474333,False,False,False,False
HM13,-0.0890966666666667,1.0637039431664,0.0133399999999999,-0.25711,-0.02352,-0.633110088583099,0.54220001323076,0.978737756249202,0.40308211657504867,-4.70906760055284,False,False,False,False
RINT1,0.09563,1.06853191560987,0.0627599999999999,-0.13687,0.361,0.633057721615251,0.542232718338285,0.978737756249202,0.5765338520822509,-4.70907785125998,False,False,False,False
CCDC30,-0.0922666666666666,1.06604376458602,-0.20699,0.14212,-0.21193,-0.633040721928237,0.542243335519117,0.978737756249202,0.5136157618432957,-4.70908117875146,False,False,False,False
RPAP3,-0.101,1.07251661681794,-0.39584,-0.13745,0.23029,-0.632911509405314,0.54232403936982,0.978737756249202,0.6341278415256506,-4.70910646810263,False,False,False,False
NUP210,-0.126946666666667,1.0919801768405,0.24367,0.13293,-0.75744,-0.632860176477478,0.542356102953561,0.978737756249202,0.7274342801184464,-4.70911651370718,False,False,False,False
MIR139,-0.109153333333333,1.0785950614554,0.1278,0.11226,-0.56752,-0.632852168365951,0.542361105081636,0.978737756249202,0.6808937206458342,-4.70911808079278,False,False,False,False
CD79B,0.10371,1.07453315635315,0.0272200000000002,0.47912,-0.19521,0.632821592703483,0.542380203887131,0.978737756249202,0.6532736134332817,-4.70912406390498,False,False,False,False
PEX5,0.08763,1.06262311434926,-0.0351300000000001,0.10861,0.18941,0.632777708973396,0.542407616140753,0.978737756249202,0.3136737588209067,-4.70913265073622,False,False,False,False
TDRD1,0.08665,1.0619015363239,0.00736,0.07738,0.17521,0.632762768381907,0.54241694906174,0.978737756249202,0.21700789376604365,-4.70913557408005,True,False,False,False
RALB,-0.0883366666666669,1.06314374015879,-0.0160400000000003,-0.0091499999999999,-0.23982,-0.632734477778079,0.542434621575511,0.978737756249202,0.36388952085593934,-4.70914110938586,True,False,False,False
LOC105376662,0.103606666666667,1.07445619544782,0.4326,0.12956,-0.25134,0.632724463444331,0.542440877388638,0.978737756249202,0.6527749086461637,-4.70914306872767,False,False,False,False
RPRML,-0.0993666666666668,1.07130306451724,-0.24964,0.24247,-0.29093,-0.63268392889396,0.542466199181288,0.978737756249202,0.6205721409686564,-4.70915099919259,False,False,False,False
PGM5P3-AS1,0.0865266666666666,1.06181076020386,0.0396000000000001,0.17983,0.0401499999999999,0.632575506922877,0.542533933402034,0.978737756249202,0.20479305206109846,-4.70917220949224,True,False,False,False
TMEM38A,-0.0927899999999999,1.06643053893598,-0.27418,0.14041,-0.1446,-0.632538338280051,0.542557154823588,0.978737756249202,0.527708889105928,-4.70917947997769,False,False,False,False
TNMD,0.0893766666666666,1.06391040815021,0.11636,-0.07635,0.22812,0.632526151582756,0.542564768691338,0.978737756249202,0.4206883815967138,-4.70918186371404,False,False,False,False
CDH15,0.0866733333333333,1.06191871105742,-0.0108900000000003,0.11671,0.1542,0.632462155533034,0.542604752447918,0.978737756249202,0.22495051058443227,-4.70919438079216,False,False,False,False
TOX3,0.126523333333333,1.09165980158515,0.74408,-0.29295,-0.0715600000000001,0.632429329140589,0.542625262545187,0.978737756249202,0.7270471771779582,-4.70920080093192,False,False,False,False
